restaurant_id,date,review_id,stars,text,Sentiment
ch225,6/18/2014,revch672,5,"I did a reservation through yelp for about 9 people on a Saturday. 

I have to say I was blown away by the service here. We got an awesome server who was very attentive and accommodating. Water was always full and the food and other things we requested came in a timely matter.They accidentally forgot the birthday girl's dish, but was able to provide her with a free dish to make up for it. 

I got the Tako roll with the spicy octopus and salmon sashimi and both were delicious and tasted fresh. I also tried my friend's miso butter-fish dish wow! It was so soft and flavorful. 
The birthday girl got a trio of pastry dessert and a candle to blow out to make her birthday extra special. A nice finishing touch to a great dining experience.

Atmosphere was pretty nice too - upscale ambiance. I would return when I go back to Vegas.",positive
ch225,6/16/2014,revch673,5,Happy hour is the best. The sushi was so fresh and satisfying. For sushi I'd suggest this place and nobu only. Otherwise make your own at home. What an amazing meal!,positive
ch225,6/12/2014,revch674,5,"This was a perfect spot to get delicious sushi.  The atmosphere was quiet and romantic and the food was amazing.  No doubt about it, we will be back.",positive
ch225,6/4/2014,revch675,5,"Excel price, food, services during happy hour.
I ordered miso eggplant, stuffed chicken in mushroom, rock shrimp tempura hand roll, albacore sashimi with fried onion, spicy yellowtail cut roll. The bartender made lychee martini and charge only  $5. The bill came $30, I paid $36total. You can't beat the service, food and price elsewhere.",positive
ch225,6/3/2014,revch676,3,We ate here for lunch our first day in Vegas. We both ordered sushi rolls (can't remember which ones). No draft beer and the sushi was just okay!  View of the strip and decent decor but not a great atmosphere. Probably won't go back!,negative
ch225,6/1/2014,revch677,2,Food is really good tastes  amazing too. Also the server was very professional.  BUT literally every dish was like nothing there. If u really wanna try here just let u guys know. U will cost 31 $ for like 5pics of shrimp and tons of chips on the top n it's called pan fried shrimp with chips lol.,negative
ch225,5/31/2014,revch678,5,"Ordered the freshest fish from the sushi chef and it was amazing! Absolutely delicious. I suggest everyone order sushi that way, so you'll know you're getting the best. Can't wait to come back.",positive
ch225,5/28/2014,revch679,4,My fiance and I came to Sushi Roku while on a trip to Vegas. It was our first stop on our 3 day trip and we had a great time. The truffle oil edamame had good flavor and was different than what we typically order. Our waiter recommended the Yellowtail diced chilis appetizer and I thought it was perfect! My fiance did not care for it but he enjoyed the sushi. I felt the sushi was average. Our waiter was very helpful and professional. We also requested for a window seat to look out over the strip which they accommodated. We had a great time and will be returning on our next trip!,positive
ch225,5/25/2014,revch680,5,I love this place! I always go for happy hour which includes cheap drinks and eats. The bar tender is always very friendly and fun to talk with. Sushi is fresh!,positive
ch225,5/22/2014,revch681,2,Pretty average sushi nothing too special. The restaurant was pretty empty on Wednesday night. We ordered multiple roles the best role what's a spicy tuna the little piece of jalapeno on top of each roll. I've had a lot better sushi at better prices but I guess this is what you can expect in Vegas. At least I can say the fish tasted fresh,negative
ch225,5/21/2014,revch682,2,"Went here during a visit to Vegas. Debated the oh-toro (fatty tuna) out loud and even our server commented that it was great and ""just melts in your mouth"". Ended up ordering 2 orders (4 pieces) of it along with our entrees.

The tuna we had looked like they were less than ideal cuts. Not only did they taste bad, they were likely the worst tuna I've ever had. A complaint to our server simply resulted in her shaking her head and saying ""not so good?"" with no offer of a remedy.

Two stars because the fried rice was pretty good.",negative
ch225,5/20/2014,revch683,3,"This was my first visit to Sushi Roku. It was a nice setting and the decor is very pleasant. The service was just okay, nothing special. The food was good. We had a premium priced edamame beans that were pretty much the same as I have had everywhere including the frozen food section of my local store. The Ikura, Uni were both good, but again not over the top. The soft-shelled crab was very nice. We also had a couple of rolls that again were good, but not memorable. All in all it was a good dinner. Had a chance to catch-up with friends. The noise level was good so having a conversation was easy.",negative
ch225,5/5/2014,revch684,2,"Good.....not great. The food was tasty but I don't recommend doing a ""trust me"" menu with the waiter alone.....our waiter told us he would prepare one we could share and it was very lackluster (i'm taking about beyond basic...spice tuna roll, tuna sushi, pot-stickers) so that was disappointing. Nice ambiance, but for the prices, I would go somewhere more upscale and that takes more risks, like Nobu. Also it was a birthday and I told 4 people but they still forgot to bring my husband the desert and sparkler to the table.....I ended up having to remind them and they served it to him in the bar on the way out...pretty lame but better than nothing. Don't do a special dinner here is what I would recommend.",negative
ch225,5/2/2014,revch685,5,"This place was fantastic!!!   We were staying a Nobu, a boutique hotel in Caesar's.  We just arrived in Vegas and were looking for a nice place to sit, relax and enjoy a satisfying meal.

We happened upon Sushi Roku and decided to give it a try.  We had a window view of the strip.  Not only that but the food was fantastic as well as the service.  I'm a vegetarian and was there with two co-workers who were not.   The waiter was very helpuful at answering my questions about the dishes.  I ordered a couple of appetizers because that's about all there was that was veg. The waiter was great about letting me know that we could start out with just a couple of the small dishes (salad & an eggplant dish),   He said if they were not sufficient he'd put in an orer for an additional dish.  That really impressed me. Often when I order veggie dishes the waiters will act like they think I'll be starving.  Not here!!  And my meal was more than sufficient.  And oooooh, so good!! The Miso Eggplant appetizer was especially delish.  

I'm so glad we decided to take the chance and stop here.",positive
ch225,4/25/2014,revch686,3,"My boyfriend and I came here for dinner the other night on our trip to Vegas. We're from Southern California so we know good sushi and while this place was absolutely gorgeous inside, I was a little disappointed. I knew it was going to be pricey, but I thought maybe the portions would be a little bigger and the sushi would be more unique. We ordered the jalapeño tuna roll and the scallop roll. The food runner accidentally brought out a roll that we didn't order but he said we could just keep it, so that was a plus! It was good, don't get me wrong, but I've definitely had very similar sushi rolls at numerous restaurants in California. Our server was very nice and our food came out quickly. I would recommend this place for sure, I guess I'm just spoiled when it comes to the sushi places by my house :)",negative
